530.9   0.758999   0.7594502   0.759403   0.7582492   0.7595889   0.7585745   0.7587867   0.7589594   0.8026586   0.8033441   0.8015576   0.7999358   
530.95   0.7521718   0.7528733   0.7525214   0.7516328   0.7525597   0.7518966   0.7518719   0.7523541   0.7894575   0.7900924   0.7884089   0.7868511   
531   0.7469927   0.7479495   0.747289   0.7466645   0.7471738   0.7468683   0.7466037   0.7474007   0.7766731   0.7772851   0.775687   0.7742041   
531.05   0.7434757   0.7446944   0.7437175   0.7433578   0.7434487   0.7435011   0.742994   0.74411   0.7645224   0.7651319   0.7635939   0.7622044   
531.1   0.741632   0.7431218   0.7418155   0.7417242   0.7413979   0.7418042   0.7410512   0.7424909   0.7531706   0.7537845   0.7523012   0.7510158   
531.15   0.7414728   0.7432457   0.7415913   0.7417748   0.741035   0.7417863   0.7407837   0.7425524   0.7427819   0.743394   0.741981   0.7408015   
531.2   0.7430092   0.7450799   0.7430536   0.7435213   0.7423735   0.7434565   0.7422   0.7443033   0.7335204   0.7341113   0.7328037   0.7317239   
531.25   0.7462543   0.7486368   0.7462129   0.7469768   0.7454262   0.7468265   0.7453107   0.7477554   0.7255148   0.7260599   0.7248958   0.7239068   
531.3   0.7512249   0.7539262   0.7510861   0.7521586   0.7502028   0.7519138   0.7501324   0.7529264   0.718835   0.7193178   0.7183265   0.7174183   
531.35   0.7579388   0.7609574   0.7576908   0.7590844   0.7567124   0.7587367   0.7566824   0.7598342   0.713545   0.7139584   0.713161   0.7123221   
531.4   0.7664136   0.7697399   0.7660446   0.767772   0.7649641   0.7673137   0.7649784   0.7684969   0.7097088   0.7100552   0.7094645   0.708682   
531.45   0.776667   0.7802831   0.7761651   0.7782392   0.774967   0.7776632   0.7750377   0.7789328   0.7073894   0.7076803   0.7073003   0.7065604   
531.5   0.7887164   0.7925976   0.7880703   0.7905033   0.7867309   0.7898036   0.7868778   0.79116   0.7066292   0.7068783   0.7067049   0.7059978   
531.55   0.8025769   0.8067048   0.8017801   0.8045787   0.8002748   0.8037563   0.8005189   0.8051997   0.7074524   0.7076696   0.7076964   0.7070182   
531.6   0.8182613   0.8226323   0.8173164   0.8204778   0.8156265   0.8195441   0.8159824   0.8210741   0.7098824   0.7100734   0.7102927   0.7096454   
531.65   0.8357828   0.840408   0.8347012   0.8382129   0.832814   0.83719   0.8332902   0.8388057   0.7139427   0.7141092   0.7145116   0.7139029   
531.7   0.8551544   0.8600594   0.8539563   0.8577964   0.8518654   0.8567169   0.8524639   0.8584168   0.7196567   0.7197964   0.7203711   0.7198144   
531.75   0.8763892   0.8816142   0.8751036   0.8792408   0.8728087   0.8781477   0.8735252   0.8799299   0.7270513   0.7271611   0.7278988   0.7274074   
531.8   0.8994977   0.9050945   0.8981612   0.9025551   0.8956694   0.9015006   0.8964923   0.9033613   0.736158   0.7362384   0.7371311   0.736714   
531.85   0.9244691   0.9304807   0.9231082   0.9277256   0.9204379   0.9267529   0.9213443   0.9286848   0.7470087   0.7470635   0.7481051   0.7477662   
531.9   0.9512808   0.9577345   0.9499005   0.9547279   0.9470791   0.9538616   0.9480377   0.9558563   0.7596351   0.7596718   0.7608577   0.7605964   
531.95   0.9799105   0.9868176   0.9784939   0.9835377   0.9755572   0.9827835   0.976529   0.9848319   0.7740692   0.7740989   0.775426   0.7752366   
532   1.010335   1.017692   1.008844   1.014131   1.005836   1.013475   1.006774   1.015567   0.7903444   0.7903801   0.7918482   0.7917213   
532.05   1.042533   1.050318   1.040907   1.046482   1.037881   1.045894   1.03873   1.048018   0.8085049   0.8085515   0.810169   0.8100955   
532.1   1.076479   1.084655   1.074636   1.080565   1.071654   1.079994   1.07235   1.082138   0.828599   0.8286491   0.8304345   0.8304076   
532.15   1.112073   1.120588   1.109934   1.116271   1.107063   1.115672   1.107539   1.117817   0.8506748   0.8507092   0.8526911   0.8527063   
532.2   1.149129   1.15793   1.14664   1.153412   1.143931   1.152762   1.144136   1.154892   0.8747807   0.8747678   0.8769849   0.87704   
532.25   1.187455   1.196495   1.184589   1.191797   1.182074   1.191096   1.181979   1.193197   0.9009647   0.9008611   0.9033622   0.9034571   
532.3   1.22686   1.236094   1.223615   1.231235   1.221306   1.230507   1.220903   1.232566   0.9292635   0.9290182   0.9318543   0.931992   
532.35   1.267151   1.27654   1.263554   1.271535   1.261444   1.270826   1.260745   1.272833   0.9596605   0.9592385   0.9624421   0.962626   
532.4   1.308139   1.317644   1.30424   1.312505   1.302303   1.311884   1.301342   1.313831   0.9921245   0.9915132   0.995096   0.9953276   
532.45   1.349626   1.359213   1.345502   1.353951   1.343696   1.353507   1.342523   1.355387   1.026624   1.025834   1.029787   1.030065   
532.5   1.391391   1.401024   1.387119   1.395651   1.385405   1.395464   1.38407   1.397269   1.063128   1.062192   1.066484   1.066808   
532.55   1.433199   1.442841   1.428843   1.437374   1.427195   1.437499   1.425734   1.439226   1.101606   1.100579   1.105159   1.105524   
532.6   1.474813   1.484428   1.470424   1.47889   1.468829   1.479355   1.467268   1.481006   1.142016   1.140975   1.145768   1.146171   
532.65   1.515998   1.525551   1.511615   1.519967   1.510071   1.520778   1.508425   1.522359   1.184217   1.183234   1.188159   1.188598   
